"cueanexo","geom"
220125502,"0101000020E61000004A8D669382EB4DC03D3660A929213AC0"
220125600,"0101000020E6100000E4426F0DE8F54DC0A14334EB69103AC0"
220125700,"0101000020E61000001A8465E0B3F84DC0D83EC489560B3AC0"
220125800,"0101000020E61000005CEE26C906CC4DC02914B19CB4233AC0"
220125900,"0101000020E6100000540BE50731CC4DC077BDD857A3243AC0"
220126100,"0101000020E6100000908A483D47EF4DC0F32869573D2E3AC0"
220126101,"0101000020E610000021061D2F4FEC4DC0B51EECF9B7293AC0"
220126200,"0101000020E61000009ED4C97BFB9A4EC0AD9DDBA459C33BC0"
220126300,"0101000020E6100000F21D2798915D4EC0D3C24AC4742539C0"
220126400,"0101000020E61000002D5FA96D54394EC0FA1E17C9C16839C0"
220126500,"0101000020E6100000A14C88F423634EC0070692CBDAB839C0"
220126501,"0101000020E610000019DD2D4C5A5F4EC09DA95BC0B6A939C0"
220126600,"0101000020E61000006F2990B628654EC09A11875E159339C0"
220126601,"0101000020E61000009A3933DBCA6B4EC0D9B557E2568D39C0"
220126700,"0101000020E6100000333982DC083C4EC070A314EB8A7639C0"
220126800,"0101000020E6100000123CA91D63684EC04C32CDC4E5C539C0"
220126801,"0101000020E6100000227F38678D634EC08331BC55A5D839C0"
220126900,"0101000020E6100000B51F6835427D4DC0B1A1A91459733BC0"
220127000,"0101000020E61000003AF16A7EDA794DC0723C75E8DC7D3BC0"
220127100,"0101000020E6100000C0CC17383F794DC067C496A1AB7C3BC0"
220127200,"0101000020E61000004EF1BF906D784DC08C85D326307E3BC0"
220127300,"0101000020E61000003158BFDA3F7C4DC0834E290C2F723BC0"
220127400,"0101000020E6100000CBF1E35F107E4DC0C7B93E5170703BC0"
220127500,"0101000020E6100000B1E3BCFB477C4DC01DE6E7FA26723BC0"
220127600,"0101000020E6100000D190E37F497D4DC0AE608871FE733BC0"
220127700,"0101000020E610000072ECE75E497D4DC0ACE7DE1ED5733BC0"
220127900,"0101000020E6100000CF0181BA60794DC01CDE21DE1F7D3BC0"
220128000,"0101000020E610000052D04EC7067D4DC0AD72B98BB1703BC0"
220128100,"0101000020E6100000D819532B0C7F4DC0A23913C2A56F3BC0"
220128200,"0101000020E610000094CC8964B58C4EC05D2E12DAB0973AC0"
220128201,"0101000020E61000008E47A8FC0F874EC04BB5B38E98A93AC0"
220128300,"0101000020E6100000DFB8052637794EC0EAD17758ED983AC0"
220128400,"0101000020E6100000EB61CCE645794EC0A4250194DE983AC0"
220128500,"0101000020E610000022947DC6B6774DC04795B9259B6C3BC0"
220128600,"0101000020E61000000A0EFF578F7E4DC00CCDAD56716E3BC0"
220128700,"0101000020E6100000891F7C1D02A24FC0D08F0A452D9D39C0"
220128800,"0101000020E610000015E61DEBFAA14FC0EC2AC7A4DD9D39C0"
220128801,"0101000020E6100000939CDA5711A54FC04F5B87CC7E7F39C0"
220128802,"0101000020E610000030D23F819FA14FC026BE0060D58939C0"
220128900,"0101000020E610000009B9382FACA14FC01FA235BE2B9D39C0"
220129000,"0101000020E61000005497431C3FA24FC07BB67535A29E39C0"
220129100,"0101000020E6100000AE409675E7A14FC0861819EEE19D39C0"
220129101,"0101000020E610000096292AC833A24FC016451B5D809E39C0"
220129102,"0101000020E610000059C53F69F9A14FC0E22F682CD09D39C0"
220129200,"0101000020E6100000AA8249028F624FC02523D3CB863F39C0"
220129300,"0101000020E610000078F770F9367C4DC0BC210A5BDE773BC0"
220129400,"0101000020E6100000A0541F9BAF7A4DC0FC01FDCAF6793BC0"
220129500,"0101000020E6100000ED6C248FE4804DC0396E544290773BC0"
220129600,"0101000020E6100000007F69D1AE7A4DC01F2F640D077A3BC0"
220129700,"0101000020E61000000C3C0FEF157D4DC060A44A42EE753BC0"
220129800,"0101000020E6100000CFA75C47137D4DC0273F5F55E7753BC0"
220129900,"0101000020E6100000AD09214BAF3F4FC07C78BBAD21E638C0"
220130000,"0101000020E61000000EFDD49835824DC0C12574C613743BC0"
220130200,"0101000020E6100000373FD11BAB844DC0D6FC0FE5CE733BC0"
220130201,"0101000020E6100000AE741B04D1844DC01C96D9DF0E753BC0"
220130202,"0101000020E61000005CE204849B864DC03519977BF4693BC0"
220130300,"0101000020E6100000107505FF52824DC044C846FD89753BC0"
220130400,"0101000020E61000007782C4E089844DC0C548963C6F743BC0"
220130500,"0101000020E6100000DB8FA4C119844DC0C5C7FA0887723BC0"
220130600,"0101000020E61000007B81040D5A824DC06F5F1D7C7C753BC0"
220130700,"0101000020E61000001EEE2B6B82814DC003B6873E6B753BC0"
220130800,"0101000020E6100000F0C89F7D78814DC0C2596F69DF753BC0"
220130900,"0101000020E61000006943646C81814DC095DE283AA0753BC0"
220131000,"0101000020E61000007E525CC3504F4EC0F0DABA9D3AF739C0"
220131100,"0101000020E6100000F933B076634E4EC0E3A6B18696EF39C0"
220131200,"0101000020E6100000A35860B357504EC0B7E4C87EE8F239C0"
220131300,"0101000020E6100000DFCA9B969D4E4EC0FC75C3AE71F239C0"
220131500,"0101000020E6100000AFFC3D4566324EC07EA8C3ABF28E3AC0"
220131501,"0101000020E610000026BE6BC3BA2A4EC0065408F48A903AC0"
220131600,"0101000020E61000005BD29BCC1C274EC0AE6400D3CC783AC0"
220131700,"0101000020E61000000EF8E7BCF02C4EC0CA6168F754723AC0"
220131800,"0101000020E61000001BAD2EA2A0214EC0982DBC9A7C7E3AC0"
220131900,"0101000020E6100000FED9C8A7C31D4EC07F5823A8826A3AC0"
220132000,"0101000020E610000006BC84F2AB2F4EC0AB9F3C46565B3AC0"
220132100,"0101000020E610000061FE20E9EA344EC0D15C45AC8F6E3AC0"
220132200,"0101000020E61000006160970864544EC00CF23248FB5A3AC0"
220132201,"0101000020E61000004E9329CBB5604EC0FF1DCA85124C3AC0"
220132202,"0101000020E6100000C35BEE09F45C4EC065B8AEE25D353AC0"
220132300,"0101000020E6100000093463186A264EC036C0997CCB4D3AC0"
220132400,"0101000020E6100000981DA89943374EC0F72951C9E3563AC0"
220132402,"0101000020E61000007E850C9465354EC0B45DAC4F0B583AC0"
220132403,"0101000020E6100000ABFB035345364EC0276D39E96E563AC0"
220132404,"0101000020E61000001059690E22384EC07909CAB600553AC0"
220132600,"0101000020E61000003AE34DB4D77F4DC0ED3960099C733BC0"
220132601,"0101000020E61000003060765680804DC09349C532D4753BC0"
220132602,"0101000020E6100000B28A55DB8B824DC02F982F4471763BC0"
220132605,"0101000020E6100000C4123F4211824DC00C08F69F3E6E3BC0"
220132607,"0101000020E610000042886D7D6B814DC06F086614B8743BC0"
220132608,"0101000020E61000008FEC07614B804DC03CA08DD55D723BC0"
220132609,"0101000020E610000011E764FF07804DC070F205E12F743BC0"
220132700,"0101000020E6100000E7FEC95D2B824DC0CBB3F6BC5C713BC0"
220132800,"0101000020E6100000390F793BDB7F4DC0989D8BD2AF733BC0"
220132900,"0101000020E610000018A3E3D3CD7F4DC0956599DDA3733BC0"
220133000,"0101000020E6100000971E6C27EF814DC0A5447D39A0723BC0"
220133100,"0101000020E61000004F05C5B0FB804DC0BC87078B89713BC0"
220133200,"0101000020E61000002AA7912AFB814DC059CE7FABB0723BC0"
220133300,"0101000020E6100000D45D46150B804DC0BD587F2766743BC0"
220133400,"0101000020E610000047688FAED1AB4DC0F5887B55C8893AC0"
220133402,"0101000020E610000034A77D96757A4DC0C7D36B04FCCD3AC0"
220133500,"0101000020E6100000EF9DCF3AB3AA4DC09507BC622C8D3AC0"
220133600,"0101000020E6100000B833551B0CAC4DC07DC9415A668A3AC0"
220133800,"0101000020E610000076A22B3138AA4DC0D44470D3E88A3AC0"
220133801,"0101000020E61000006D35B4FBA9AB4DC0C5700259548D3AC0"
220133803,"0101000020E6100000F634A303C8AC4DC01556CE0684883AC0"
220133804,"0101000020E6100000D7F0E800AC8F4DC09221ED5326B33AC0"
220133807,"0101000020E61000003C1A877440A24DC020BACD24B55E3AC0"
220133808,"0101000020E61000002B7FD5B0867A4DC075FC09ECF4CD3AC0"
220133900,"0101000020E61000003FF30CDD56AB4DC056F7F819D5893AC0"
220134000,"0101000020E610000044705BCD45E34DC092A940AA0CEC3AC0"
220134100,"0101000020E6100000CBED5BCE6ED34DC04A44844BFDEF3AC0"
220134200,"0101000020E610000071DF910EECFF4DC079D40AE5AC173BC0"
220134300,"0101000020E610000010EF4CFC07EC4DC04411BCA012003BC0"
220134400,"0101000020E61000002580B052C2EB4DC0BE73AA914F003BC0"
220134401,"0101000020E61000003AD5034165E94DC09AACB7B5F4E33AC0"
220134500,"0101000020E6100000537B667C56ED4DC0DADDC14299013BC0"
220134700,"0101000020E61000008570E6151AEC4DC0276441EF06003BC0"
220134701,"0101000020E61000002AED31A88AEC4DC047ECB4BDB7FF3AC0"
220134702,"0101000020E61000008FAD1CDA02ED4DC069AD8D3681F53AC0"
220134703,"0101000020E6100000008D2D654CEB4DC0DC79A809DC013BC0"
220134704,"0101000020E61000005A11A64003EB4DC06C77FC3AFCFF3AC0"
220134705,"0101000020E610000045D172478FEC4DC0C058EC0401023BC0"
220134800,"0101000020E6100000195857BB02984EC0F8F38ABF8B043BC0"
220134900,"0101000020E6100000F1D2A1941B8B4EC0108E0BBB62173BC0"
220135000,"0101000020E6100000FE7E60A698A14EC097997294BEC23BC0"
220135200,"0101000020E610000011022CBA27AC4EC058D25B89B59A3BC0"
220135300,"0101000020E61000005F65A4BDA7AC4EC0580E8FDCD99C3BC0"
220135400,"0101000020E61000000E740C8C0DAC4EC043FB88FEB99B3BC0"
220135500,"0101000020E6100000069CF83834AC4EC0209210F8B29A3BC0"
220135501,"0101000020E6100000003A927AAFAC4EC0BA0CF42ED99C3BC0"
220135600,"0101000020E610000019687681B2AF4EC0BDFC0688F78B3BC0"
220135700,"0101000020E6100000AF93E16A307D4EC0EECE0C1DDE513BC0"
220135800,"0101000020E6100000749D2C22D0974EC0372020B6CD373BC0"
220135900,"0101000020E61000009F44CBB7A0984EC0EC938C74FD393BC0"
220136000,"0101000020E6100000B80C5E2FD9974EC052448A02143A3BC0"
220136001,"0101000020E6100000AD707747C9994EC0791FD444AB363BC0"
220136004,"0101000020E6100000C315D341EF984EC023EA84E754373BC0"
220136005,"0101000020E61000007371510CE3954EC00AA4E1E937343BC0"
220136006,"0101000020E6100000394A4A5FFF974EC05A1EAE7C87353BC0"
220136007,"0101000020E6100000702D986D387D4EC07333FC05EC513BC0"
220136008,"0101000020E61000003DFF5E5A96974EC021A56821C1373BC0"
220136009,"0101000020E610000067FD887C01974EC00BA8995E6D403BC0"
220136010,"0101000020E610000008B033C5B7994EC0E87F9FC577383BC0"
220136011,"0101000020E6100000616D4B00A6984EC05E0A7AF69E343BC0"
220136100,"0101000020E61000004C7C520EBD984EC0BB38E46519363BC0"
220136200,"0101000020E610000031F3E1343F984EC03745BDD458373BC0"
220136300,"0101000020E6100000F45B1BA906984EC0F55F64311D363BC0"
220136400,"0101000020E61000009632EE3397974EC0B14E52E2D5363BC0"
220136500,"0101000020E610000032AA906DF9994EC03E395E8018393BC0"
220136600,"0101000020E6100000D562A615BD954EC09D674B2023373BC0"
220136700,"0101000020E6100000719C3BAD06984EC0773367A580353BC0"
220136800,"0101000020E6100000A4D44CE898974EC0EF746D55B0373BC0"
220136801,"0101000020E610000092135EFFF38A4EC0E4FD24A494163BC0"
220136900,"0101000020E61000004D71767F55AF4EC095E0E60CBF183BC0"
220137100,"0101000020E61000007DBAB79C34484EC0A25B1A4B43113AC0"
220137101,"0101000020E61000009DDEE4FF08494EC02C17B7A4381E3AC0"
220137200,"0101000020E61000000624FD7F4A324EC0C8A2FE7BDE1A3AC0"
220137300,"0101000020E6100000C4487D951F704EC0BC0635B4787D3BC0"
220137400,"0101000020E6100000E7686106FA974EC0835CDB9527103BC0"
220137401,"0101000020E610000042E4B19F46984EC0C48F49E9591B3BC0"
220137500,"0101000020E61000002EFE5C8344904EC0FF3920EC11153BC0"
220137600,"0101000020E61000005D2BC2093D894EC09A5ABB1F4C163BC0"
220137700,"0101000020E6100000EFCE79B7728B4EC08483221F49173BC0"
220137800,"0101000020E61000002F9600703A894EC098BAA7B620173BC0"
220137900,"0101000020E610000003256FD6EE8A4EC04D316BC53F163BC0"
220138000,"0101000020E6100000C8165AEFB5724EC0E84F316A0C3D3BC0"
220138100,"0101000020E61000005E6B7873A75B4EC04EA4B955BC903BC0"
220138200,"0101000020E610000031507FD767594EC0C3E384F4EB933BC0"
220138300,"0101000020E610000070B7FA06165B4EC0C05191A3AE953BC0"
220138400,"0101000020E6100000211C57EA305D4EC0B2700A8076923BC0"
220138500,"0101000020E6100000A2767E97415B4EC09B10BE3970913BC0"
220138600,"0101000020E61000007493E419F8A34EC04E72537C95533BC0"
220138700,"0101000020E610000016A97D17FC384EC0D011B6CC6AC83AC0"
220138800,"0101000020E610000084CBA9FF5D394EC0B3F2894276C43AC0"
220138801,"0101000020E6100000BFE2EB5833404EC0BF57353BCBB33AC0"
220138802,"0101000020E6100000822D56F59B394EC07B3A2ADA29C33AC0"
220138900,"0101000020E61000000978446778384EC02CFDFF1805C93AC0"
220139000,"0101000020E6100000FD1119577A7C4EC09AEEB6C588F43AC0"
220139100,"0101000020E610000082F721CC607B4EC04AD8639A66F63AC0"
220139200,"0101000020E61000006360B51F5A7C4EC0F94958AA06F43AC0"
220139300,"0101000020E6100000DF4924D528354EC01741F9236C5A3BC0"
220139301,"0101000020E61000003FA4102DCA364EC0FA449FF8C8603BC0"
220139400,"0101000020E61000002FD7ECD2D75D4EC01B80BB4A76943BC0"
220139500,"0101000020E61000003DA76141235B4EC01F96EA51EA923BC0"
220139600,"0101000020E6100000B5B26A39347F4DC0798F13E2A4733BC0"
220139800,"0101000020E61000007CEB7C97767E4DC05F6C223C5A733BC0"
220139900,"0101000020E61000008BEC18A2FD784EC0F5BA8A13BC993AC0"
220140000,"0101000020E6100000C08E9F2144794EC0D4F63E7AFD983AC0"
220140001,"0101000020E610000043059769BA734EC079C81FAD6C6C3AC0"
220140100,"0101000020E6100000790086EA757E4DC09869345645733BC0"
220140102,"0101000020E61000007CB37F8849794DC0F5EF86F60A553BC0"
220140200,"0101000020E6100000D85663311B7F4DC0320E500AE0733BC0"
220140300,"0101000020E6100000AD7EDBFC187F4DC030CAC19DD7733BC0"
220140400,"0101000020E6100000A8D8F95709794EC09D72E96EDE993AC0"
220140500,"0101000020E6100000ACC60AE5731C4EC0162633DD99DE3AC0"
220140502,"0101000020E61000003112D145301C4EC0BB17992428DB3AC0"
220140600,"0101000020E610000038F3D10B2A1C4EC038253C00A1DE3AC0"
220140700,"0101000020E61000004B9476D66D1B4EC0EC7F71DD20DE3AC0"
220140800,"0101000020E6100000C63C0C32A81B4EC0A42F4AE1A3DE3AC0"
220140900,"0101000020E610000033D8ED182E1C4EC0EC9087C48CDE3AC0"
220141000,"0101000020E6100000DD8DA678DD1B4EC0AFC4BD8D26E03AC0"
220141001,"0101000020E610000051E70B91D5194EC08C05019D66E23AC0"
220141100,"0101000020E610000037F746327B1B4EC02695CC55A7E03AC0"
220141200,"0101000020E61000003D05D0B5DE1C4EC0F71B3401B2DF3AC0"
220141300,"0101000020E61000007B86DBB1621B4EC0AE8FC5EBFFDD3AC0"
220141400,"0101000020E61000001F806C4C601C4EC03674C6E615E13AC0"
220141401,"0101000020E6100000F16A417C9C204EC040ED8B8C2CFF3AC0"
220141500,"0101000020E6100000D49D8EE2871C4EC025A3387684DD3AC0"
220141501,"0101000020E6100000BC2ACD6F531B4EC021B00CB69EDE3AC0"
220141600,"0101000020E6100000C03F96E3521B4EC02FF25A04C5E03AC0"
220141606,"0101000020E610000058E4E3B93C2B4EC00494DA2A3BFF3AC0"
220141607,"0101000020E61000008EA63C240B1B4EC04FBC094A8FE13AC0"
220141700,"0101000020E610000081B98912704F4EC07925EFD87EF139C0"
220141800,"0101000020E6100000DB20D25A574E4EC00AAFC96AA2EF39C0"
220141900,"0101000020E6100000F1C3ABE9A34F4EC08B15929FFDF139C0"
220142000,"0101000020E61000002A704D58944E4EC07A86541286F239C0"
220142001,"0101000020E61000000FE8ED29FA4F4EC00C6DFA5303F339C0"
220142003,"0101000020E610000078737B03984F4EC058FFF3942AF239C0"
220142007,"0101000020E6100000D7D1A65D56504EC0437F83F098F039C0"
220142008,"0101000020E6100000C09258FF16514EC074F4966754EF39C0"
220142100,"0101000020E61000009F502C618C364FC0F79A60855F0139C0"
220142200,"0101000020E6100000D905526D2B844EC0F9D4235082C33BC0"
220142201,"0101000020E61000007121018C98914EC05EBD995105D53BC0"
220142300,"0101000020E6100000643E81C96D7E4DC0ABA06885AE753BC0"
220142400,"0101000020E61000007812F574427E4DC0DA4FC1FB8D743BC0"
220142500,"0101000020E61000003959B6112F7C4DC06E413626B5773BC0"
220142600,"0101000020E6100000FDF4B1C2C5794DC021EB3748FA533BC0"
220142800,"0101000020E6100000D9D3AAB5B1794DC06DD2BE6D64543BC0"
220142900,"0101000020E61000005EC71E3906624DC08BD8818469513BC0"
220143000,"0101000020E610000038BB9ACF74594EC087BE3840598F3BC0"
220143100,"0101000020E610000026B89209A2434EC046963E612E8E3BC0"
220143200,"0101000020E6100000DCFA89B61B7C4EC0B207854B3DF53AC0"
220143300,"0101000020E6100000FA4A7F81277C4EC0DDA0FF3B59F33AC0"
220143400,"0101000020E6100000D32093D11C534EC04EC8B44C40F43BC0"
220143500,"0101000020E6100000E8FFFBC473604EC0465FC7EC999E3BC0"
220143501,"0101000020E61000005AC8DDF772604EC06F76253CBE9E3BC0"
220143600,"0101000020E6100000FDFED84607394EC09FC7AFD448C53AC0"
220143601,"0101000020E61000004EE6B2E4733A4EC0B9A185D9BDC53AC0"
220143700,"0101000020E6100000E7F767F5CE7C4DC06FB4654A0C443BC0"
220143703,"0101000020E6100000CAFC111CD2784DC083F597EC08533BC0"
220143800,"0101000020E6100000AC6AC703457C4DC0ABFBF0CDF1413BC0"
220143801,"0101000020E610000058709ACFCA7B4DC0BB148A260B413BC0"
220143900,"0101000020E61000004E8BB132667C4DC00883CB3FA0423BC0"
220144000,"0101000020E6100000605397E289284EC0A3CB3C6983F53AC0"
220144100,"0101000020E6100000FF04FF4A71374EC0BF26DD60C0573AC0"
220144200,"0101000020E61000001DE5A6C30D374EC06A3456CB99573AC0"
220144300,"0101000020E61000006AC52A33B7F34DC0FCD570ECE89C3AC0"
220144400,"0101000020E61000005F3BB097524A4EC0B8C878D4BFEE3AC0"
220144500,"0101000020E61000005CA22643E17F4DC06973D226E1763BC0"
220144800,"0101000020E610000009340460F77E4DC0AB0F691A7C743BC0"
220144801,"0101000020E6100000A949109FAD7E4DC0DBAB474792743BC0"
220144900,"0101000020E610000091B4E271AE7D4DC07A50A31006733BC0"
220145000,"0101000020E610000083269B56C4774DC0313203162C7B3BC0"
220145400,"0101000020E610000031D59A18B7984EC0206844727B363BC0"
220145500,"0101000020E610000079AD2ADD2E7F4DC059001CA3A7733BC0"
220145700,"0101000020E6100000079DEB8FAD984EC06D8B053F89363BC0"
220145800,"0101000020E6100000D9A6362B2A7F4DC053F03AA595733BC0"
220145801,"0101000020E61000000EB9C3E9E3794DC07C707EB478523BC0"
220145802,"0101000020E61000003FB0BD65AC794DC05846373558543BC0"
220145803,"0101000020E6100000CFD3C410467B4DC092C82EADE7423BC0"
220146000,"0101000020E61000002AEAFA986D394EC041D5DECFE6C73AC0"
"220146300","0101000020E6100000E5AF1ABB157E4DC0F0CC3D4F44753BC0"
"220146500","0101000020E61000007253313B347D4DC04A88E9F8BA6C3BC0"
"220146600","0101000020E6100000849F9FA859D44EC0B0BB8F6A144E3AC0"
"220146800","0101000020E6100000712AB1432C384EC043F74CD6A5543AC0"
"220146900","0101000020E6100000574A4E14D87D4DC03A3FE6D93C713BC0"
"220146901","0101000020E61000003D90C252BF7D4DC078FF445E1D713BC0"
"220147100","0101000020E6100000C269AC8C4C844DC0E3FE67FFF96B3BC0"
"220147200","0101000020E61000005C681EA96EE94DC085CAD57BC4E33AC0"
"220147300","0101000020E6100000FEF9429A8C7F4DC0E593008396543BC0"
"220147301","0101000020E6100000CCB9B83A797D4DC01671DF0F155B3BC0"
"220147400","0101000020E61000005CC0FEE30DAC4EC0A652DF17C79B3BC0"
"220147401","0101000020E6100000791092303FAC4EC0637F4662A89A3BC0"
"220147402","0101000020E61000007624DC9998AB4EC0D3DE6397E39A3BC0"
"220147403","0101000020E6100000CA4B3E58EEAC4EC0638E83A3B19B3BC0"
"220147404","0101000020E6100000AAB2DBB7B4AC4EC04B06317BFD9B3BC0"
"220147500","0101000020E6100000515A2BC576844DC07C6E83559C693BC0"
"220147800","0101000020E6100000E000B7E7A3F34DC0021C6F54F0543AC0"
"220148000","0101000020E61000002E57A08B664F4EC0E986BEA172F339C0"
"220148100","0101000020E61000008E5D3679B68F4DC06E863D7503B33AC0"
"220148200","0101000020E6100000DE9B86267B7E4DC0700027E8BE753BC0"
"220148300","0101000020E61000000A052122C1CB4DC02ADE96022AED3AC0"
"220148400","0101000020E6100000365155D52CE34DC040E20A11DBEB3AC0"
"220148500","0101000020E610000041CF3BD1875D4DC0DD7F543DE7133BC0"
"220148600","0101000020E6100000DADD323A547E4DC04354F54FAB743BC0"
"220148700","0101000020E6100000659EAD1A117E4DC059A058AD47773BC0"
"220148900","0101000020E61000008648A56A4CEE4DC05A1B8137A2A73BC0"
"220149100","0101000020E61000001C1730A118834DC0AA53F299A2703BC0"
"220149101","0101000020E61000005D3B85A812834DC0BDB983F699703BC0"
"220149200","0101000020E6100000F9E418F234774DC072DF16F104793BC0"
"220149300","0101000020E61000006A6BC87A29794DC07C117A8FD6543BC0"
"220149400","0101000020E6100000EB8F52FAD8794DC063A5FA1DEF7D3BC0"
"220149500","0101000020E6100000BBEB2AB6387F4DC09827931CB3733BC0"
"220149600","0101000020E610000049097D74A87F4DC0CBC68CDFB26D3BC0"
"220149700","0101000020E610000049F78E144D504EC0341FABDA4DF139C0"
"220149701","0101000020E610000081680AB1954E4EC01B31168ACAEF39C0"
"220149800","0101000020E61000003930D7A623484EC0A79FE95B5D113AC0"
"220149900","0101000020E610000025AC68AEF87B4DC09D7943C93D783BC0"
"220150000","0101000020E6100000055A27A7327C4DC0342DC858267C3BC0"
"220150100","0101000020E6100000740AEF56D57C4DC0F1670C34BF7C3BC0"
"220150200","0101000020E61000004459D4AEED814DC0309F847ABB793BC0"
"220150201","0101000020E61000003D784C6778814DC0D0A2CACD327B3BC0"
"220150300","0101000020E610000058AC4AD2237B4DC0757617E642753BC0"
"220150400","0101000020E61000008AAEEE372F8A4EC04A08B5995E193BC0"
"220150500","0101000020E61000005B7B2B81EC5D4EC0B06E430A76943BC0"
"220150501","0101000020E61000000FE5195A115D4EC0D721A9A50C953BC0"
"220150600","0101000020E61000005664366773594EC06B12C161428F3BC0"
"220150700","0101000020E6100000465C43BA64454DC0DCA7F75019E83AC0"
"220150701","0101000020E610000082B80FAEDE504DC0D2D1D61ECDA93AC0"
"220150800","0101000020E6100000B05D23624E764EC0CA94E40A35A639C0"
"220150900","0101000020E6100000267A30DE5F1B4EC0F41F8E97E7DD3AC0"
"220151000","0101000020E610000028804DFD197D4DC04BAACE6F857A3BC0"
"220151200","0101000020E610000038CD8165437F4DC056B5B3AE61723BC0"
"220151300","0101000020E61000009CD6844ACA7D4DC0C9F69472067B3BC0"
"220151600","0101000020E610000087C990F3E2964EC0DF0ACAEA2A813AC0"
"220151800","0101000020E6100000603643196F454DC09F3DFC20F6E73AC0"
"220151802","0101000020E6100000635CD3631B414DC07D4EA1169AED3AC0"
"220151900","0101000020E61000005BF5F689AF634EC058505942C2F73AC0"
"220152100","0101000020E6100000096678E4DD964EC013E7075457813AC0"
"220152200","0101000020E6100000CA9FF3D14B7C4DC07B9CD98409443BC0"
"220152300","0101000020E61000006E2E4E018A7C4DC0A77913D931793BC0"
"220152400","0101000020E61000006C6B9959F47D4DC02568A4237C773BC0"
"220152500","0101000020E61000005B11C90645374EC0AFD9AC5EC1C73AC0"
"220152600","0101000020E610000023957C5DEEAC4DC03AB3FA4F5C883AC0"
"220152700","0101000020E61000001D855F68695B4EC0F942D4C5E3903BC0"
"220152800","0101000020E610000030A91475418A4EC00FFA65DC9A163BC0"
"220152900","0101000020E61000001B06F36474794DC0FC1C646A0A7D3BC0"
"220153100","0101000020E610000011BD29FB764F4EC078EA403BF7F139C0"
"220153200","0101000020E6100000C42DA512DB7F4DC05D329A8ADB6F3BC0"
"220153300","0101000020E6100000EC3FD99E217A4DC0668794A5876C3BC0"
"220153400","0101000020E61000001F0B339A6C834DC0BC4DF7F3416D3BC0"
"220154200","0101000020E6100000503B75EA42A34EC05CBFDBA024543BC0"
"220154300","0101000020E61000004273C258B6514EC03353E0DFD3F239C0"
"220154700","0101000020E61000000D4B35AC6A514EC0EC0C03B24CF039C0"
"220154800","0101000020E610000063F65E266A374EC0429AE7DD86C93AC0"
"220154900","0101000020E6100000F1C1F642638C4EC066B05C564B193BC0"
"220155000","0101000020E6100000FEBFFECB10A94DC0B699774111733AC0"
"220155100","0101000020E6100000EEC39B3B2ABF4EC03217D338E5ED38C0"
"220155400","0101000020E6100000CDBFED45F1A04DC04774E5E167C43BC0"
"220155800","0101000020E610000068D903FC96D74EC0A8EC86D5966C38C0"
"220155900","0101000020E6100000F82884CCBC1A4EC00B52557559DD3AC0"
"220155901","0101000020E61000001AA5CD8CE91D4EC03651313272DE3AC0"
"220155902","0101000020E61000003E31A55DE91D4EC02130CA9D71DE3AC0"
"220156000","0101000020E6100000F4E51128911B4EC012416EE77ADC3AC0"
"220156001","0101000020E6100000F1F34598381C4EC0483F83F92FDB3AC0"
"220156200","0101000020E6100000170F5BF7DD964EC0DCD62773D7373BC0"
"220156600","0101000020E6100000A582FE36E2374EC06DD71ED179C93AC0"
"220156800","0101000020E6100000D7C8C12D1B7D4DC062F1D96AB2723BC0"
"220157000","0101000020E610000074A845025EA34FC04CB34169409D39C0"
"220157200","0101000020E6100000CAE671DFF97C4DC0486846057C753BC0"
"220157300","0101000020E61000000835A6F6EA7F4DC0C3670363EB763BC0"
"220157301","0101000020E6100000E080122305804DC051221704B4763BC0"
"220157400","0101000020E6100000DDFE2C115E504EC03FD10BEF9AF039C0"
"220157401","0101000020E6100000F0A913B9DE4F4EC05592CF8C18F039C0"
"220157500","0101000020E61000005C2C2342FC344EC00D4C9FA59AC93AC0"
"220157600","0101000020E61000001621C3A135F34EC0E0E0ED5AAB4E38C0"
"220157700","0101000020E6100000FF1F0B96DA834DC07742DDC57D6A3BC0"
"220157701","0101000020E6100000C25E1898D5854DC0E23C9EF6C8683BC0"
"220157702","0101000020E610000058DEDD7566834DC066FD9D71C86C3BC0"
"220157703","0101000020E610000088D3F56C42854DC0619A0130226C3BC0"
"220157705","0101000020E6100000FE86ABAB55844DC003C03BB5B06D3BC0"
"220157706","0101000020E6100000C55031703D874DC0D5EE2F776D693BC0"
"220157800","0101000020E6100000490D7EFFC27C4DC0BD98E64112733BC0"
"220157900","0101000020E61000009466AA40D1784EC02F0AFF3B579A3AC0"
"220158000","0101000020E6100000BDF9A1CC06C74DC0D3B25CB772FD3AC0"
"220158100","0101000020E610000045AB4B788A904EC0C6FF2BBEB5D53BC0"
"220158200","0101000020E61000004F01BEA7367B4DC082B3AFBA37823BC0"
"220158300","0101000020E61000000ECD647E4FEB4DC0D918ABB9EF2C3AC0"
"220158400","0101000020E6100000F358F2F3B2494EC0A49E686B4E2C3BC0"
"220158500","0101000020E6100000405FF119D9734EC03D7191F562A439C0"
"220158501","0101000020E6100000B345E551EA764EC0E08DC2C888A739C0"
"220158600","0101000020E6100000777EE624311E4EC0A3CCEF4FE4AC39C0"
"220158602","0101000020E61000007239FE60CA1E4EC049A7286955AC39C0"
"220158700","0101000020E610000091552E0A94374EC0CBEF124962C93AC0"
